task,theorem,source_file,proof_found,steps_kind,steps,max_depth,transitive_deps,deps_seed_size,obligations,composer_gt_proof_steps,composer_verdict,deps_error,obligations_error
tlaplus_examples_ewd840/EWD840_proof_Round2.tla,Round2,source/tlaplus_examples_ewd840/EWD840_proof.tla,True,Structured,25,3,19,17,40,25,FAIL,,
tlaplus_examples_ewd840/EWD840_proof_Round3.tla,Round3,source/tlaplus_examples_ewd840/EWD840_proof.tla,True,Structured,26,3,19,17,40,26,FAIL,,
tlaplus_examples_ewd840/EWD840_proof_Safety.tla,Safety,source/tlaplus_examples_ewd840/EWD840_proof.tla,True,Structured,2,1,22,7,5,2,PASS,,
tlaplus_examples_ewd840/EWD840_proof_SpecLive.tla,SpecLive,source/tlaplus_examples_ewd840/EWD840_proof.tla,True,Direct,0,0,29,4,5,0,PASS,,
tlaplus_examples_ewd840/EWD840_proof_TypeCorrect.tla,TypeCorrect,source/tlaplus_examples_ewd840/EWD840_proof.tla,True,Structured,11,2,17,13,22,11,PASS,,
tlaplus_examples_ewd840/SyncTerminationDetection_proof_CorrectDetection.tla,CorrectDetection,source/tlaplus_examples_ewd840/SyncTerminationDetection_proof.tla,True,Structured,3,1,12,11,7,3,FAIL,,
tlaplus_examples_ewd840/SyncTerminationDetection_proof_Enabled_ST.tla,Enabled_ST,source/tlaplus_examples_ewd840/SyncTerminationDetection_proof.tla,True,Direct,0,0,5,5,2,0,PASS,,
tlaplus_examples_ewd840/SyncTerminationDetection_proof_Live.tla,Live,source/tlaplus_examples_ewd840/SyncTerminationDetection_proof.tla,True,Structured,5,1,13,11,10,5,FAIL,,
tlaplus_examples_ewd840/SyncTerminationDetection_proof_Quiescent.tla,Quiescent,source/tlaplus_examples_ewd840/SyncTerminationDetection_proof.tla,True,Structured,2,1,12,10,4,2,PASS,,
tlaplus_examples_ewd840/SyncTerminationDetection_proof_TypeCorrect.tla,TypeCorrect,source/tlaplus_examples_ewd840/SyncTerminationDetection_proof.tla,True,Structured,3,1,10,9,6,11,PASS,,
tlaplus_examples_ewd998/AsyncTerminationDetection_proof_EnabledDT.tla,EnabledDT,source/tlaplus_examples_ewd998/AsyncTerminationDetection_proof.tla,True,Direct,0,0,5,5,2,0,PASS,,
tlaplus_examples_ewd998/AsyncTerminationDetection_proof_Liveness.tla,Liveness,source/tlaplus_examples_ewd998/AsyncTerminationDetection_proof.tla,True,Structured,5,1,14,12,10,5,FAIL,,
tlaplus_examples_ewd998/AsyncTerminationDetection_proof_Safety.tla,Safety,source/tlaplus_examples_ewd998/AsyncTerminationDetection_proof.tla,True,Structured,4,1,12,11,7,29,PASS,,
tlaplus_examples_ewd998/AsyncTerminationDetection_proof_Stability.tla,Stability,source/tlaplus_examples_ewd998/AsyncTerminationDetection_proof.tla,True,Structured,2,1,12,10,4,2,PASS,,
tlaplus_examples_ewd998/AsyncTerminationDetection_proof_TypeCorrect.tla,TypeCorrect,source/tlaplus_examples_ewd998/AsyncTerminationDetection_proof.tla,True,Structured,4,1,10,11,7,12,FAIL,,
tlaplus_examples_ewd998/EWD998PCal_proof_BagAddDom.tla,BagAddDom,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Direct,0,0,0,1,1,0,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_BagAddOfMsg.tla,BagAddOfMsg,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,23,4,5,6,45,23,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_BagAddPreservesToks.tla,BagAddPreservesToks,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,18,3,0,1,34,18,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_BagAdd_pl_increments.tla,BagAdd_pl_increments,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,13,2,1,2,30,13,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_BagAdd_tok_preserves_pl.tla,BagAdd_tok_preserves_pl,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,13,2,5,3,27,13,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_BagRemoveDom.tla,BagRemoveDom,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Direct,0,0,0,1,1,0,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_BagRemoveOfMsg.tla,BagRemoveOfMsg,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,26,4,5,6,48,26,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_BagRemovePreservesToks.tla,BagRemovePreservesToks,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,20,3,0,1,39,20,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_BagRemove_pl_decrements.tla,BagRemove_pl_decrements,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,14,2,1,2,25,14,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_BagRemove_tok_preserves_pl.tla,BagRemove_tok_preserves_pl,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,16,2,5,3,31,16,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_EmptyBagDom.tla,EmptyBagDom,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Direct,0,0,0,2,1,0,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_InitNetworkOK.tla,InitNetworkOK,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,33,4,17,15,63,33,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_InitNetworkUniqueTok.tla,InitNetworkUniqueTok,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,8,2,4,4,17,8,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_InitPending.tla,InitPending,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,27,4,12,6,47,27,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_InitRefinement.tla,InitRefinement,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,12,2,16,8,25,12,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_InitToken.tla,InitToken,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,24,4,12,6,41,24,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_InitTypeOK.tla,InitTypeOK,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,8,2,19,4,13,8,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_InitiatorIsZero.tla,InitiatorIsZero,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Direct,0,0,1,1,1,0,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_NewTokInMsg.tla,NewTokInMsg,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Direct,0,0,4,2,1,0,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_NodeFact.tla,NodeFact,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Direct,0,0,1,1,1,0,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_PendingIsPlCount.tla,PendingIsPlCount,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Direct,0,0,3,2,1,0,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_PlMsgInMsg.tla,PlMsgInMsg,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Direct,0,0,4,2,1,0,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_SetToBagSingleton.tla,SetToBagSingleton,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Direct,0,0,0,1,1,0,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_TypeCorrect.tla,TypeCorrect,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,2,1,46,3,6,12,PASS,,
tlaplus_examples_ewd998/EWD998PCal_proof_TypeOK_Step.tla,TypeOK_Step,source/tlaplus_examples_ewd998/EWD998PCal_proof.tla,True,Structured,340,9,35,32,693,340,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_B0NoMessagePending.tla,B0NoMessagePending,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,7,2,10,4,12,7,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_Detection.tla,Detection,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,8,2,19,14,15,8,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_EnabledAtMaster.tla,EnabledAtMaster,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,19,5,23,17,45,19,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_EnabledSystem.tla,EnabledSystem,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,4,1,8,8,9,4,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_Invariance.tla,Invariance,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,131,8,32,26,318,131,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_Live.tla,Live,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Direct,0,0,43,6,6,0,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_NodeIsFinite.tla,NodeIsFinite,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Direct,0,0,1,2,2,0,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_NodeIsNode.tla,NodeIsNode,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Direct,0,0,1,1,1,0,CHEATING,,
tlaplus_examples_ewd998/EWD998_proof_PlusACI.tla,PlusACI,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Direct,0,0,3,3,1,0,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_Refinement.tla,Refinement,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,46,4,54,33,121,46,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_Round1.tla,Round1,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,21,3,28,20,31,21,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_Round2.tla,Round2,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,30,3,36,22,44,30,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_Round3.tla,Round3,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,41,5,38,29,66,41,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_Safety.tla,Safety,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,29,5,13,11,58,29,CHEATING,,
tlaplus_examples_ewd998/EWD998_proof_SpecLive.tla,SpecLive,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Direct,0,0,51,4,5,0,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_SumEmpty.tla,SumEmpty,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Direct,0,0,2,2,3,0,CHEATING,,
tlaplus_examples_ewd998/EWD998_proof_SumIsInt.tla,SumIsInt,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Direct,0,0,4,3,4,0,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_SumIsNat.tla,SumIsNat,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Direct,0,0,4,10,5,0,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_SumSingleton.tla,SumSingleton,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Direct,0,0,4,2,4,0,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_SumZero.tla,SumZero,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,11,2,6,7,21,11,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_TerminationDetectionInv.tla,TerminationDetectionInv,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,4,1,38,5,13,4,FAIL,,
tlaplus_examples_ewd998/EWD998_proof_TypeCorrect.tla,TypeCorrect,source/tlaplus_examples_ewd998/EWD998_proof.tla,True,Structured,12,2,18,14,25,12,PASS,,
tlaplus_examples_glowingRaccoon/clean_proof_NatMinNat.tla,NatMinNat,source/tlaplus_examples_glowingRaccoon/clean_proof.tla,True,Direct,0,0,1,1,1,0,PASS,,
tlaplus_examples_glowingRaccoon/clean_proof_Preservation.tla,Preservation,source/tlaplus_examples_glowingRaccoon/clean_proof.tla,True,Structured,37,4,12,13,80,37,FAIL,,
tlaplus_examples_glowingRaccoon/clean_proof_PrimerPositive.tla,PrimerPositive,source/tlaplus_examples_glowingRaccoon/clean_proof.tla,True,Structured,2,1,13,3,5,2,PASS,,
tlaplus_examples_glowingRaccoon/clean_proof_TypeCorrect.tla,TypeCorrect,source/tlaplus_examples_glowingRaccoon/clean_proof.tla,True,Structured,20,3,11,12,46,20,PASS,,
tlaplus_examples_glowingRaccoon/stages_proof_NatMinNat.tla,NatMinNat,source/tlaplus_examples_glowingRaccoon/stages_proof.tla,True,Direct,0,0,1,1,1,0,PASS,,
tlaplus_examples_glowingRaccoon/stages_proof_TypeCorrect.tla,TypeCorrect,source/tlaplus_examples_glowingRaccoon/stages_proof.tla,True,Structured,19,3,11,12,43,20,FAIL,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_AtMostOneHead.tla,AtMostOneHead,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Direct,0,0,2,2,1,0,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_AtMostOneSend.tla,AtMostOneSend,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Direct,0,0,1,1,1,0,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_AtMostOneTail.tla,AtMostOneTail,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Direct,0,0,1,1,1,0,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_BasicInvariant.tla,BasicInvariant,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Structured,131,7,38,36,298,131,FAIL,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_BoundedFromAtMostOne.tla,BoundedFromAtMostOne,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Structured,12,1,7,2,18,12,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_BoundedNetworkInv.tla,BoundedNetworkInv,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Structured,6,2,42,7,12,6,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_BroadcastType.tla,BroadcastType,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Direct,0,0,2,1,1,0,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_ClockInvariant.tla,ClockInvariant,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Structured,129,6,42,35,313,129,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_ContainsSend.tla,ContainsSend,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Direct,0,0,1,1,1,0,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_ContainsTail.tla,ContainsTail,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Structured,3,1,2,2,7,3,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_MessageTypeInThree.tla,MessageTypeInThree,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Direct,0,0,5,4,1,0,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_NotContainsAtMostOne.tla,NotContainsAtMostOne,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Direct,0,0,2,2,1,0,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_NotContainsPrecedes.tla,NotContainsPrecedes,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Direct,0,0,2,2,1,0,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_NotContainsSend.tla,NotContainsSend,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Direct,0,0,2,2,1,0,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_PrecedesHead.tla,PrecedesHead,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Structured,4,1,2,2,8,4,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_PrecedesInTail.tla,PrecedesInTail,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Structured,6,2,1,1,10,6,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_PrecedesSend.tla,PrecedesSend,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Structured,3,1,1,1,7,3,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_PrecedesTail.tla,PrecedesTail,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Structured,4,1,1,1,6,4,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_Safety.tla,Safety,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Structured,7,2,44,12,11,7,PASS,,
tlaplus_examples_lamport_mutex/LamportMutex_proofs_TypeCorrect.tla,TypeCorrect,source/tlaplus_examples_lamport_mutex/LamportMutex_proofs.tla,True,Structured,25,3,20,16,53,25,CHEATING,,
tlaplus_examples_locks_auxiliary_vars/LockHS_AddingVariables.tla,AddingVariables,source/tlaplus_examples_locks_auxiliary_vars/LockHS.tla,True,Structured,12,2,28,18,23,12,PASS,,
tlaplus_examples_locks_auxiliary_vars/LockHS_IndInvHS.tla,IndInvHS,source/tlaplus_examples_locks_auxiliary_vars/LockHS.tla,True,Structured,34,4,35,24,81,34,PASS,,
tlaplus_examples_locks_auxiliary_vars/LockHS_MutualExclusionHS.tla,MutualExclusionHS,source/tlaplus_examples_locks_auxiliary_vars/LockHS.tla,True,Direct,0,0,33,2,3,0,PASS,,
tlaplus_examples_locks_auxiliary_vars/LockHS_TypingHS.tla,TypingHS,source/tlaplus_examples_locks_auxiliary_vars/LockHS.tla,True,Structured,12,2,19,17,22,12,PASS,,
tlaplus_examples_locks_auxiliary_vars/Lock_MutualExclusion.tla,MutualExclusion,source/tlaplus_examples_locks_auxiliary_vars/Lock.tla,True,Structured,11,2,14,14,23,11,FAIL,,
tlaplus_examples_locks_auxiliary_vars/Lock_Typing.tla,Typing,source/tlaplus_examples_locks_auxiliary_vars/Lock.tla,True,Structured,3,1,11,10,6,4,PASS,,
tlaplus_examples_locks_auxiliary_vars/Peterson_IndInvariant.tla,IndInvariant,source/tlaplus_examples_locks_auxiliary_vars/Peterson.tla,True,Structured,14,2,20,17,29,14,PASS,,
tlaplus_examples_locks_auxiliary_vars/Peterson_Refinement.tla,Refinement,source/tlaplus_examples_locks_auxiliary_vars/Peterson.tla,True,Structured,14,2,23,23,30,14,FAIL,,
tlaplus_examples_locks_auxiliary_vars/Peterson_Typing.tla,Typing,source/tlaplus_examples_locks_auxiliary_vars/Peterson.tla,True,Structured,4,1,17,14,6,4,PASS,,
tlaplus_examples_spanning/spanning_proof_SntMsgInv.tla,SntMsgInv,source/tlaplus_examples_spanning/spanning_proof.tla,True,Structured,4,1,13,7,9,4,PASS,,
tlaplus_examples_spanning/spanning_proof_SntMsgStep.tla,SntMsgStep,source/tlaplus_examples_spanning/spanning_proof.tla,True,Structured,67,5,10,11,107,67,FAIL,,
tlaplus_examples_sums_even/sums_even_T1.tla,T1,source/tlaplus_examples_sums_even/sums_even.tla,True,Structured,17,2,2,3,19,17,PASS,,
tlaplus_examples_tcp/tcp_proof_IndInvInit.tla,IndInvInit,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,10,1,15,11,21,10,FAIL,,
tlaplus_examples_tcp/tcp_proof_IndInvIsInductive.tla,IndInvIsInductive,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,14,2,50,10,29,14,PASS,,
tlaplus_examples_tcp/tcp_proof_IndInvReset.tla,IndInvReset,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,239,6,21,18,453,239,PASS,,
tlaplus_examples_tcp/tcp_proof_IndInvStutter.tla,IndInvStutter,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,4,1,15,12,4,4,PASS,,
tlaplus_examples_tcp/tcp_proof_IndInvSystem.tla,IndInvSystem,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,1433,7,31,29,2780,1433,FAIL,,
tlaplus_examples_tcp/tcp_proof_IndInvUser.tla,IndInvUser,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,601,6,26,23,910,601,FAIL,,
tlaplus_examples_tcp/tcp_proof_InvInit.tla,InvInit,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,3,1,2,2,4,3,PASS,,
tlaplus_examples_tcp/tcp_proof_InvIsAB.tla,InvIsAB,source/tlaplus_examples_tcp/tcp_proof.tla,True,Direct,0,0,4,2,2,0,PASS,,
tlaplus_examples_tcp/tcp_proof_NetworkType.tla,NetworkType,source/tlaplus_examples_tcp/tcp_proof.tla,True,Direct,0,0,3,2,1,0,PASS,,
tlaplus_examples_tcp/tcp_proof_PeersAB.tla,PeersAB,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,26,3,2,8,57,26,PASS,,
tlaplus_examples_tcp/tcp_proof_PrefixOneNonEmpty.tla,PrefixOneNonEmpty,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,9,2,1,4,18,9,PASS,,
tlaplus_examples_tcp/tcp_proof_PrefixTwoNonEmpty.tla,PrefixTwoNonEmpty,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,5,1,0,1,11,5,PASS,,
tlaplus_examples_tcp/tcp_proof_SpecImpliesIndInv.tla,SpecImpliesIndInv,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,3,1,54,3,8,3,PASS,,
tlaplus_examples_tcp/tcp_proof_SpecImpliesInv.tla,SpecImpliesInv,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,3,1,55,2,7,3,PASS,,
tlaplus_examples_tcp/tcp_proof_TypeCorrect.tla,TypeCorrect,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,2,1,33,5,5,2,PASS,,
tlaplus_examples_tcp/tcp_proof_TypeOKInductive.tla,TypeOKInductive,source/tlaplus_examples_tcp/tcp_proof.tla,True,Structured,116,4,30,30,234,116,FAIL,,
tlaplus_examples_transaction_commit/PaxosCommit_proof_InitInv.tla,InitInv,source/tlaplus_examples_transaction_commit/PaxosCommit_proof.tla,True,Structured,8,1,6,7,12,8,PASS,,
tlaplus_examples_transaction_commit/PaxosCommit_proof_MajorityNonEmpty.tla,MajorityNonEmpty,source/tlaplus_examples_transaction_commit/PaxosCommit_proof.tla,True,Direct,0,0,0,1,2,0,PASS,,
tlaplus_examples_transaction_commit/PaxosCommit_proof_MaxFnRec.tla,MaxFnRec,source/tlaplus_examples_transaction_commit/PaxosCommit_proof.tla,True,Structured,22,3,2,12,49,22,PASS,,
tlaplus_examples_transaction_commit/PaxosCommit_proof_MaximumIsMaxFn.tla,MaximumIsMaxFn,source/tlaplus_examples_transaction_commit/PaxosCommit_proof.tla,True,Direct,0,0,3,3,2,0,PASS,,
tlaplus_examples_transaction_commit/PaxosCommit_proof_MaximumProp.tla,MaximumProp,source/tlaplus_examples_transaction_commit/PaxosCommit_proof.tla,True,Structured,69,7,5,7,144,69,FAIL,,
tlaplus_examples_transaction_commit/PaxosCommit_proof_NextInv.tla,NextInv,source/tlaplus_examples_transaction_commit/PaxosCommit_proof.tla,True,Structured,103,5,26,23,226,103,FAIL,,
tlaplus_examples_transaction_commit/PaxosCommit_proof_TypeOK_Init.tla,TypeOK_Init,source/tlaplus_examples_transaction_commit/PaxosCommit_proof.tla,True,Direct,0,0,31,1,3,0,PASS,,
tlaplus_examples_transaction_commit/PaxosCommit_proof_TypeOK_Invariant.tla,TypeOK_Invariant,source/tlaplus_examples_transaction_commit/PaxosCommit_proof.tla,True,Structured,4,1,30,5,10,4,PASS,,
tlaplus_examples_transaction_commit/TCommit_proof_TCorrect.tla,TCorrect,source/tlaplus_examples_transaction_commit/TCommit_proof.tla,True,Structured,9,2,10,10,16,9,PASS,,
tlaplus_examples_transaction_commit/TwoPhase_proof_Consistency.tla,Consistency,source/tlaplus_examples_transaction_commit/TwoPhase_proof.tla,True,Structured,2,1,18,6,5,2,PASS,,
tlaplus_examples_transaction_commit/TwoPhase_proof_InvInductive.tla,InvInductive,source/tlaplus_examples_transaction_commit/TwoPhase_proof.tla,True,Structured,14,2,16,16,31,14,PASS,,
tlaplus_examples_transaction_commit/TwoPhase_proof_TypeCorrect.tla,TypeCorrect,source/tlaplus_examples_transaction_commit/TwoPhase_proof.tla,True,Structured,14,2,12,12,31,14,PASS,,
